date,scent_mean,scent_daily,scent_max,scent_min,scent_std,scent_range,scent_load_factor,scent_peak_ratio
2021-10-27,6701.7925000000005,160843.02000000002,7602.2,5956.64,563.2480326235927,1645.5599999999995,0.88155961432217,1.1343532346010414
2021-10-28,5894.055833333333,141457.34,6940.55,4581.21,802.4693668481744,2359.34,0.8492202827345574,1.177550772550933
2021-10-29,5614.288333333333,134742.91999999998,6310.19,4543.65,579.7780642975205,1766.54,0.8897177950795988,1.1239518929825776
2021-10-30,5532.740833333333,132785.78,6610.58,4554.42,655.4119934880433,2056.16,0.8369524055882136,1.1948110708842468
2021-10-31,5750.6225,138014.94,7435.07,4457.45,1014.6803977747185,2977.62,0.7734456434169417,1.2929156799981218
2021-11-01,6158.178333333333,147796.28,7676.76,4556.98,1080.3081035385296,3119.7800000000007,0.8021845587635061,1.2465959224413496
2021-11-02,6297.5575,151141.38,7576.77,4742.9,969.3006046102655,2833.870000000001,0.831166512907215,1.2031283557156882
2021-11-03,5911.141250000001,141867.39,6514.47,4965.16,493.80962863552196,1549.3100000000004,0.9073863645085479,1.102066373392786
2021-11-04,5946.559166666666,142717.41999999998,6731.53,4756.79,683.8821578307736,1974.7399999999998,0.883388942286028,1.1320042080357116
2021-11-05,5990.25125,143766.03,6890.75,5215.54,510.0238545769207,1675.21,0.8693177448028154,1.150327375667256
2021-11-06,5673.849583333333,136172.38999999998,6423.75,5176.83,339.6220841705388,1246.92,0.8832612700265939,1.1321678351977227
2021-11-07,5523.4284,138085.71,6410.67,4816.04,472.60990920701903,1594.63,0.861599240017034,1.1606324072201244
2021-11-08,5880.267916666667,141126.43,6997.04,4580.61,786.223213293501,2416.4300000000003,0.8403936402631208,1.1899185715956961
2021-11-09,5878.965833333335,141095.18000000002,7028.44,4620.69,778.494951763346,2407.75,0.8364538693270961,1.1955231922167713
2021-11-10,6218.303749999999,149239.28999999998,7535.24,4713.63,971.0383670645631,2821.6099999999997,0.8252296874419394,1.211783840569062
2021-11-11,5958.579583333333,143005.91,6831.83,4858.14,654.2905372962923,1973.6899999999996,0.8721791355073726,1.1465534536299933
2021-11-12,5811.555416666666,139477.33,6581.5,4685.3,648.8080740529826,1896.1999999999998,0.8830138139735115,1.1324851142475987
2021-11-13,5486.076250000001,131665.83000000002,6091.14,4725.98,428.02443746582355,1365.1600000000008,0.9006649412096915,1.110290802101046
2021-11-14,5661.687083333333,135880.49,6822.66,4762.73,669.5920797313463,2059.9300000000003,0.8298357361107447,1.2050577680430796
2021-11-15,6083.259999999998,145998.23999999996,7392.14,4580.37,971.8720918390712,2811.7700000000004,0.8229362539129397,1.2151609498854237
