date,scent_mean,scent_daily,scent_max,scent_min,scent_std,scent_range,scent_load_factor,scent_peak_ratio
2023-06-25,10800.675416666665,259216.20999999996,13791.06,8104.05,2114.4762806013937,5687.009999999999,0.7831649936021354,1.2768701463538874
2023-06-26,11336.267083333332,272070.41,14350.28,8374.24,2211.789964559453,5976.040000000001,0.7899683548567228,1.2658734920861112
2023-06-27,11173.123749999999,268154.97,14050.98,8460.09,2044.389092050244,5590.889999999999,0.7951846597176851,1.2575695315287276
2023-06-28,10931.328749999999,262351.88999999996,13722.08,8208.32,2041.8806642243205,5513.76,0.7966233071079603,1.2552984466778572
2023-06-29,10834.002083333335,260016.05000000005,13470.04,8449.33,1839.443004503595,5020.710000000001,0.8043036311201254,1.2433115571134934
2023-06-30,10742.338749999997,257816.12999999995,13374.93,8348.27,1828.7248327902114,5026.66,0.803169717523755,1.2450668621858536
2023-07-01,10455.805833333334,250939.34,13210.69,8031.59,1861.3862976098515,5179.1,0.7914655353606309,1.2634788949393108
2023-07-02,9660.19375,231844.65000000002,12044.49,7461.78,1687.3492411956652,4582.71,0.8020425729939583,1.2468166075861573
2023-07-03,10088.372500000001,242120.94000000003,12207.2,7918.92,1609.8961002371227,4288.280000000001,0.8264280506586278,1.2100266916194855
2023-07-04,9853.95875,236495.01,12274.23,7800.45,1615.4398278711228,4473.78,0.8028168569433684,1.245614104077714
2023-07-05,10351.249583333336,248429.99000000005,12562.95,8122.12,1673.9862772552676,4440.830000000001,0.8239505516883642,1.2136650651557808
2023-07-06,9767.383749999999,234417.20999999996,11451.21,8032.66,1215.8420500849982,3418.5499999999993,0.8529564779617176,1.1723927607533593
2023-07-07,9416.560416666665,225997.44999999998,11644.26,7294.9,1543.2148925495683,4349.360000000001,0.8086868909373945,1.236572536548532
2023-07-08,10271.899166666668,246525.58000000005,13234.15,7581.51,2145.3265885233795,5652.639999999999,0.776166143399211,1.2883839478239945
2023-07-09,10763.229166666666,258317.5,13815.08,7850.61,2186.9868898911573,5964.47,0.7790927860473241,1.2835441656101503
2023-07-10,11176.926666666666,268246.24,13919.55,8387.05,2062.211071330682,5532.5,0.802966092055179,1.2453826007029958
2023-07-11,11434.051249999999,274417.23,14218.6,8746.99,2020.8467486681704,5471.610000000001,0.804161538407438,1.2435312461976242
2023-07-12,11613.029166666665,278712.69999999995,14595.93,8743.61,2179.9216275100885,5852.32,0.7956347534324065,1.25685811949007
2023-07-13,11700.298333333332,280807.16,14668.71,8923.93,2155.360154711699,5744.779999999999,0.7976364883710519,1.2537039297715913
2023-07-14,11536.609583333333,276878.63,14421.09,8843.5,2050.479439650701,5577.59,0.7999818032709963,1.2500284330358036
2023-07-15,11189.9825,268559.58,14179.45,8476.95,2081.757439151604,5702.5,0.7891690086709992,1.2671556903685954
2023-07-16,11019.697500000004,264472.7400000001,14149.0,8061.76,2188.9754000171943,6087.24,0.7788322496289494,1.283973539201053
2023-07-17,11125.047083333333,267001.13,14096.5,8331.95,2103.713850771037,5764.549999999999,0.7892063337235011,1.2670957609804874
2023-07-18,11417.911666666669,274029.88000000006,14360.82,8598.36,2102.3391465567415,5762.459999999999,0.7950737956931895,1.2577448853387811
2023-07-19,11477.707499999999,275464.98,14392.56,8642.07,2157.2295651946733,5750.49,0.7974750496089645,1.2539577263142487
2023-07-20,11486.77875,275682.69,14437.7,8825.95,2100.0828301083175,5611.75,0.7956100175235667,1.2568971958304673
2023-07-21,11102.187500000002,266452.50000000006,14102.97,8466.75,2035.7880280517163,5636.219999999999,0.7872233650075128,1.2702874996481546
2023-07-22,11019.597083333334,264470.33,14182.96,8013.09,2237.8631513614855,6169.869999999999,0.7769603159942167,1.2870670218470253
2023-07-23,10572.452083333334,253738.85,13094.51,8074.02,1692.699214139253,5020.49,0.8073957775688692,1.238549950076624
2023-07-24,10831.44875,259954.77,13784.32,7691.52,2340.6001895190534,6092.799999999999,0.7857804193460396,1.2726201561910173
2023-07-25,11052.46125,265259.07,13662.71,8324.72,1970.440619842287,5337.99,0.8089508779736964,1.2361690026282606
2023-07-26,11228.7725,269490.54,13978.68,8562.94,2022.4595172865745,5415.74,0.803278456907233,1.2448983181376239
2023-07-27,11005.25875,264126.21,13794.01,8408.55,1979.7340412799688,5385.460000000001,0.7978288220756691,1.2534016976202398
2023-07-28,10842.954166666665,260230.89999999997,13728.52,8275.88,1984.228961847412,5452.640000000001,0.7898123152872024,1.2661235848625205
2023-07-29,10430.265833333333,250326.37999999998,13318.03,7634.07,2029.1347917747064,5683.960000000001,0.7831688195125955,1.2768639086300055
2023-07-30,10762.574583333333,258301.79,13916.29,7718.8,2252.776368609418,6197.490000000001,0.7733795848845728,1.293026114917748
2023-07-31,11465.356666666668,275168.56000000006,14206.62,8581.13,2150.4936602853627,5625.490000000002,0.8070432422818846,1.2390909775448182
2023-08-01,11476.425000000001,275434.2,14322.64,8677.05,2126.660897308062,5645.59,0.8012786050616368,1.2480053675251654
2023-08-02,11550.384166666665,277209.22,14468.22,8742.46,2145.152751824481,5725.76,0.7983279329915266,1.252618076700335
2023-08-03,11547.434999999998,277138.43999999994,14427.72,8694.19,2141.8461659593536,5733.529999999999,0.8003645066580165,1.249430717730821
2023-08-04,11599.470833333338,278387.3000000001,14483.75,8848.73,2097.9589874300227,5635.02,0.8008610224101727,1.2486560988953155
2023-08-05,11346.604999999998,272318.51999999996,14354.5,8427.14,2130.123205742682,5927.360000000001,0.790456302901529,1.265092069389919
2023-08-06,11355.8275,272539.86,14584.52,8267.84,2294.187760666829,6316.68,0.7786219567047801,1.2843203192369734
2023-08-07,11718.450000000003,281242.80000000005,14479.95,8957.3,2076.7649737093716,5522.6500000000015,0.8092880154972912,1.235654032743238
2023-08-08,11810.085,283442.04,14953.16,9025.8,2192.9098575815333,5927.360000000001,0.7898052986793427,1.2661348330685174
2023-08-09,11837.477916666669,284099.47000000003,15057.03,8915.81,2315.8542681603135,6141.220000000001,0.7861761527118342,1.2719795640590246
2023-08-10,12012.217500000004,288293.2200000001,15093.31,9204.31,2214.5616127218736,5889.0,0.7958636972274474,1.2564965627703624
2023-08-11,11975.99416666667,287423.86000000004,14987.43,9252.97,2117.092610880014,5734.460000000001,0.7990692311267955,1.2514560203874512
2023-08-12,11679.160416666668,280299.85000000003,14796.97,8927.93,2156.0136277912434,5869.039999999999,0.7892940525436403,1.2669549412887662
2023-08-13,11583.24875,277997.97000000003,14774.93,8754.11,2192.1246211923035,6020.82,0.7839799410217172,1.275542839395554
2023-08-14,11637.397083333335,279297.53,14651.81,8879.49,2143.3099872038215,5772.32,0.7942634448121656,1.259028105261081
2023-08-15,11445.762916666667,274698.31,14544.75,8886.27,2030.855969498488,5658.48,0.7869343176518446,1.2707540865468012
2023-08-16,11317.137500000003,271611.30000000005,14735.0,8392.84,2332.747087322342,6342.16,0.7680446216491349,1.302007685247263
2023-08-17,11670.220000000001,280085.28,15174.03,8265.3,2607.7108775922698,6908.730000000001,0.7690916651673946,1.3002351283866114
2023-08-18,11673.858333333332,280172.6,14754.77,8746.22,2244.9873370780024,6008.550000000001,0.7911921591006388,1.263915457828496
