date,coast_mean,coast_daily,coast_max,coast_min,coast_std,coast_range,coast_load_factor,coast_peak_ratio
2021-01-22,10546.840416666666,253124.16999999998,11453.22,8909.08,908.612152549529,2544.1399999999994,0.9208624663340673,1.0859384941390622
2021-01-23,10432.624166666665,250382.97999999995,11307.24,9302.07,695.5012491153516,2005.17,0.9226499275390515,1.0838346919586948
2021-01-24,10579.362083333333,253904.69,11901.99,9173.38,981.7359584716968,2728.6100000000006,0.8888733802778639,1.1250196284282894
2021-01-25,11439.88,274557.12,12726.32,9818.14,1047.9949280079725,2908.1800000000003,0.8989150044946221,1.1124522285198797
2021-01-26,10861.15875,260667.81,12012.98,9182.97,975.7706337593202,2830.01,0.9041186075395115,1.1060495732096725
2021-01-27,10986.396666666666,263673.51999999996,11896.08,9406.66,864.8924347930895,2489.42,0.9235308325655733,1.0828008819391497
2021-01-28,11632.096666666666,279170.32,12919.17,10119.2,885.0102057857451,2799.9699999999993,0.9003749208863004,1.1106484385589415
2021-01-29,11373.270416666668,272958.49000000005,12598.77,10376.34,692.8583688289696,2222.4300000000003,0.9027286327686487,1.1077526110288782
2021-01-30,10666.641249999999,255999.38999999996,11389.6,9609.68,631.3388800368592,1779.92,0.9365246584603496,1.0677775443136799
2021-01-31,10227.039166666667,245448.94000000003,11234.06,9197.18,639.2720618621903,2036.8799999999992,0.9103600271555135,1.098466507942548
2021-02-01,11442.812916666668,274627.51,12577.08,9917.55,842.140484203557,2659.5300000000007,0.9098147516487665,1.0991248473250184
2021-02-02,11519.252499999997,276462.05999999994,12805.06,10490.92,713.5478351245064,2314.1399999999994,0.8995859839782084,1.1116224772397343
2021-02-03,11268.025833333335,270432.62000000005,12243.84,10201.06,649.4078308998575,2042.7800000000007,0.9203016237825171,1.0866002777327675
2021-02-04,11098.472916666668,266363.35000000003,12147.1,9496.53,993.0864736527192,2650.5699999999997,0.9136726392856457,1.0944839070390127
2021-02-05,11428.377083333333,274281.05,12612.8,9285.58,1217.3657416893861,3327.2199999999993,0.9060935782168379,1.103638767607168
2021-02-06,10984.308333333332,263623.39999999997,11842.52,10459.93,413.83505689929257,1382.5900000000001,0.9275313306064361,1.0781306970473792
2021-02-07,10866.42791666667,260794.27000000005,11486.51,10119.63,439.52335717702954,1366.880000000001,0.9460164938407462,1.0570640221504863
2021-02-08,11227.519583333333,269460.47,11878.94,10082.92,698.2477085532173,1796.0200000000004,0.9451617386175308,1.0580199759912836
2021-02-09,11119.975416666666,266879.41,12156.57,9462.48,983.5231655191769,2694.09,0.9147296825228388,1.0932191434326088
2021-02-10,11402.84375,273668.25,12380.5,9708.16,970.9028664567953,2672.34,0.9210325713824159,1.0857379326977097
2021-02-11,13152.741666666667,315665.8,14972.75,10263.84,1677.8947929724493,4708.91,0.8784452867153106,1.1383748255275041
2021-02-12,14647.479166666664,351539.49999999994,15692.09,12701.09,1072.9397519773365,2991.0,0.9334307390963641,1.0713167652568205
2021-02-13,13378.197916666666,321076.75,14182.78,12386.72,578.9013697023847,1796.0600000000013,0.9432704953941798,1.0601412902055352
2021-02-14,13796.458333333334,331115.0,15283.88,12129.2,1103.2559634679235,3154.6799999999985,0.9026803621418995,1.1078118478474246
2021-02-15,10348.922916666665,248374.14999999997,14479.75,8822.99,1467.7981181421233,5656.76,0.714716961043296,1.399155266359241
2021-02-16,8894.293333333337,213463.04000000007,9440.19,7942.55,367.2016802043905,1497.6400000000003,0.9421731271651669,1.0613760583565188
2021-02-17,9147.441249999998,219538.58999999997,11456.15,7803.54,1189.346310736947,3652.6099999999997,0.7984742911012861,1.2523884753017684
2021-02-18,12190.34625,292568.31,13108.93,11074.19,663.6078645183039,2034.7399999999998,0.9299268704615862,1.075353376447367
2021-02-19,11668.83375,280052.01,13411.93,9822.47,1042.7182412655561,3589.460000000001,0.8700338989243158,1.1493805025716473
2021-02-20,10364.330416666666,248743.93,12165.93,8641.94,1124.7286012942782,3523.99,0.8519143556363274,1.1738269150929634
2021-02-21,8826.255416666667,211830.13,9233.9,8120.59,331.3290748928986,1113.3099999999995,0.9558534765014423,1.0461854505777812
2021-02-22,9731.44,233554.56,10351.73,8502.27,669.2650714029529,1849.4599999999991,0.9400786148788658,1.063740823557459
2021-02-23,10047.585,241142.03999999998,10902.47,8735.03,742.0979431197803,2167.4399999999987,0.9215879520879213,1.085083629548792
2021-02-24,9988.753333333336,239730.08000000005,11055.87,8316.41,972.4970870713798,2739.460000000001,0.9034796296748546,1.106831816850017
2021-02-25,9727.232916666666,233453.58999999997,10732.36,8096.93,923.6461270491326,2635.4300000000003,0.9063461267295045,1.1033312445527184
2021-02-26,9778.696666666667,234688.72,10989.51,8105.6,998.1438411923126,2883.91,0.8898209898955155,1.1238215454070397
2021-02-27,9771.1475,234507.53999999998,10856.96,8304.03,977.0768120855276,2552.9299999999985,0.8999892695561188,1.1111243587306403
2021-02-28,10146.63625,243519.27,11553.98,8630.26,1109.2228718882911,2923.7199999999993,0.8781940292436027,1.1387005225500224
2021-03-01,9905.97,237743.27999999997,10882.22,8594.88,736.5076886637839,2287.34,0.9102894446169991,1.0985516814607756
2021-03-02,9983.8875,239613.30000000002,10954.64,8660.28,740.5022979634365,2294.3599999999988,0.9113843540271521,1.0972319149229195
2021-03-03,10206.86125,244964.66999999998,11402.06,9179.44,645.2087259128024,2222.619999999999,0.8951769460957055,1.1170975798265113
2021-03-04,10313.725833333332,247529.41999999998,11291.78,9127.47,699.7446961565879,2164.3100000000013,0.9133835261874861,1.0948303438031732
2021-03-05,10033.69375,240808.65000000002,10775.68,8644.77,805.4957625063964,2130.91,0.9311425125838926,1.0739494615330472
2021-03-06,9272.129166666668,222531.10000000003,9907.09,8277.89,547.0629805481559,1629.2000000000007,0.9359084420013009,1.0684805854103088
2021-03-07,9588.812500000002,230131.50000000006,10295.96,8833.52,437.2195319660463,1462.4399999999987,0.9313179635507522,1.0737471402220031
2021-03-08,10105.952083333335,242542.85000000006,10983.19,8805.49,749.6113353858447,2177.7000000000007,0.9201290411377145,1.086804084309226
2021-03-09,9691.646250000003,232599.51000000007,10756.67,8005.08,990.2900206101789,2751.59,0.9009894558446065,1.1098909021777386
2021-03-10,10149.839166666668,243596.14000000004,11221.34,8264.3,1099.773638159499,2957.040000000001,0.9045122210597547,1.1055682573623702
2021-03-11,10661.529166666667,255876.7,11933.84,8792.4,1124.2787599783276,3141.4400000000005,0.8933863003581971,1.1193366179882733
2021-03-12,11266.779166666665,270402.69999999995,13415.39,9095.0,1488.1725216020652,4320.389999999999,0.8398398530841568,1.1907031993393558
2021-03-13,10515.624583333336,252374.99000000005,12146.89,8806.14,1204.1194323436712,3340.75,0.8657050968053005,1.155127772367618
2021-03-14,9984.837391304349,229651.26,10940.08,9192.74,582.145578436258,1747.3400000000001,0.9126841294857395,1.0956693205166825
2021-03-15,10333.632499999998,248007.17999999996,11761.21,8467.46,1157.4719521749712,3293.75,0.8786198443867594,1.138148661663747
2021-03-16,10751.454166666668,258034.90000000002,12285.95,8759.84,1212.2289763360882,3526.1100000000006,0.8751015726636253,1.1427244919195039
2021-03-17,10768.625833333334,258447.02000000002,11940.12,9528.08,807.9215137349648,2412.040000000001,0.9018858967358229,1.108787712081184
2021-03-18,9970.062500000002,239281.50000000003,10827.35,8581.25,762.315717324807,2246.1000000000004,0.9208220386336455,1.0859861710997296
2021-03-19,10086.522499999997,242076.53999999995,10893.19,8837.34,695.2568618816202,2055.8500000000004,0.925947541537419,1.0799747881393218
2021-03-20,9846.255416666665,236310.12999999998,10333.3,9052.77,420.77367803874506,1280.5299999999988,0.9528665011822618,1.0494649552264224
2021-03-21,9884.390833333333,237225.38,10582.36,9134.58,455.0406344389254,1447.7800000000007,0.9340440916140949,1.0706132708060159
2021-03-22,10260.302916666666,246247.26999999996,11187.86,8577.3,935.535811526018,2610.5600000000013,0.9170925375064279,1.090402504766855
2021-03-23,10561.609166666667,253478.62000000002,12670.37,8535.69,1411.5183784844162,4134.68,0.8335675411741462,1.1996628354691217
2021-03-24,10018.99125,240455.78999999998,10929.82,8343.81,920.6623747361958,2586.01,0.9166657136165096,1.0909102251187215
2021-03-25,10517.721249999999,252425.30999999997,12415.86,8538.56,1311.5394155303431,3877.300000000001,0.8471198330200242,1.180470532055601
2021-03-26,10733.351666666666,257600.43999999997,12905.06,8465.38,1450.111544329298,4439.68,0.8317165256625437,1.2023327289347798
2021-03-27,11188.879999999997,268533.11999999994,12890.22,9358.36,1310.872140460229,3531.8599999999988,0.8680131138180728,1.152056327353587
2021-03-28,9936.992083333333,238487.81,10994.6,9331.47,384.6095240288936,1663.130000000001,0.9038066035447704,1.1064313937051962
2021-03-29,10441.14125,250587.39,11318.69,8761.41,928.2292640446136,2557.2800000000007,0.9224690533975222,1.0840472060465611
2021-03-30,11501.792916666667,276043.03,13395.56,9057.5,1550.9785360426613,4338.0599999999995,0.858627255349285,1.1646497287035285
2021-03-31,11292.179166666667,271012.3,12856.42,9705.2,973.3018950879957,3151.2199999999993,0.8783299835153695,1.1385242662417905
2021-04-01,10244.579583333332,245869.90999999997,11099.72,8613.45,876.5813086594551,2486.2699999999986,0.9229583794305922,1.0834724753427534
2021-04-02,10241.068333333333,245785.63999999998,10864.22,9077.45,638.3297377270361,1786.7699999999986,0.9426418402180122,1.0608483066789418
2021-04-03,9949.955833333332,238798.93999999997,10504.62,9185.39,453.8765625137252,1319.2300000000014,0.9471980741172294,1.055745389824595
2021-04-04,9955.308333333334,238927.40000000002,10990.23,8971.77,663.7912621067525,2018.4599999999991,0.9058325743258635,1.10395676678355
2021-04-05,11117.147916666669,266811.55000000005,12851.06,8956.65,1339.5116658789896,3894.41,0.8650763374123744,1.1559673484899733
2021-04-06,11898.6975,285568.74,13915.2,9519.74,1512.974749725362,4395.460000000001,0.8550863444291135,1.1694725410071145
2021-04-07,12296.493333333332,295115.83999999997,13959.68,10282.23,1289.6026540850435,3677.4500000000007,0.8808578229109357,1.1352569892554736
2021-04-08,12398.935833333331,297574.45999999996,15573.68,9391.1,2118.593355597502,6182.58,0.7961468216460933,1.2560497295366009
2021-04-09,12822.641666666665,307743.39999999997,14875.41,10610.16,1439.6445867935802,4265.25,0.8620025711336134,1.1600893471639036
2021-04-10,12018.880416666669,288453.13000000006,13905.71,10633.43,1101.9477584732258,3272.279999999999,0.8643126037193836,1.1569887974521196
2021-04-11,11559.652500000002,277431.66000000003,14347.73,9605.93,1637.5159377392329,4741.799999999999,0.8056781456021268,1.2411904250581924
2021-04-12,12606.767083333332,302562.41,15408.58,9821.14,1941.057532197286,5587.4400000000005,0.8181654041665963,1.2222467424158872
2021-04-13,13134.794166666667,315235.06,15552.75,10936.34,1526.8539988768516,4616.41,0.8445319423681771,1.1840878359152056
2021-04-14,12524.5875,300590.1,13941.92,10818.54,1036.282285174938,3123.379999999999,0.8983402214329159,1.1131640063994124
2021-04-15,11634.650833333335,279231.62000000005,12545.03,10136.96,806.101865630634,2408.0700000000015,0.9274310889119702,1.0782472271585861
2021-04-16,11579.31541666667,277903.57000000007,12575.25,9961.94,930.9221302510341,2613.3099999999995,0.9208020052616585,1.0860097982908241
2021-04-17,10581.539166666667,253956.94000000003,11186.6,9754.69,456.284051021583,1431.9099999999999,0.945911998879612,1.0571807960829895
2021-04-18,10237.402916666664,245697.66999999995,11000.8,9460.59,500.193810615525,1540.2099999999991,0.9306053120379122,1.0745694088185698
2021-04-19,10965.897916666669,263181.55000000005,12106.78,9253.37,970.5919419790182,2853.41,0.9057650272547009,1.1040390939258469
2021-04-20,11689.197499999997,280540.73999999993,13875.68,9492.72,1454.8842139683652,4382.960000000001,0.8424233983487653,1.1870515490905176
2021-04-21,11015.269583333333,264366.47,11900.75,9389.96,882.7282895682946,2510.790000000001,0.9255945703702148,1.0803866314816701
2021-04-22,10965.969583333334,263183.27,11870.42,9395.73,853.6979579681267,2474.6900000000005,0.9238063677050461,1.0824779249836056
2021-04-23,11807.279583333331,283374.70999999996,12936.93,9727.05,1213.01260052769,3209.880000000001,0.9126801786307362,1.0956740635041147
2021-04-24,12598.707499999997,302368.9799999999,15030.71,10495.08,1617.0574585291588,4535.629999999999,0.8381977631129865,1.193035872925854
2021-04-25,11894.164166666664,285459.93999999994,14531.84,9726.25,1719.4745027021345,4805.59,0.8184898929981794,1.2217621849146332
2021-04-26,12752.671666666667,306064.12,15701.43,9922.01,1970.2424804834177,5779.42,0.8121981033999239,1.23122671157926
2021-04-27,13111.589583333336,314678.1500000001,14433.36,11053.09,1224.7130385930489,3380.2700000000004,0.9084225421754418,1.1008093189819501
2021-04-28,14023.585833333336,336566.06000000006,16409.03,11275.15,1858.3824092003676,5133.879999999999,0.8546261316685592,1.170102297302348
2021-04-29,13855.717083333335,332537.21,15946.11,11676.76,1464.3468431009842,4269.35,0.8689089115360006,1.150868620086155
2021-04-30,12248.130833333335,293955.14,12973.8,11290.92,527.273281547679,1682.8799999999992,0.9440665674924336,1.0592473395770523
2021-05-01,11497.990833333331,275951.77999999997,12689.58,10056.49,967.4091777252795,2633.09,0.9060970365712129,1.1036345552835356
